Date,Open,High,Low,Close,Volume,OpenInt
11/26/2007,45.511,45.873,44.534,44.61,165083657,0
11/27/2007,44.995,45.586,44.722,45.505,232066787,0
11/28/2007,46.114,47.09,46.087,46.889,238101622,0
11/29/2007,46.703,47.26,46.631,47.087,188946519,0
11/30/2007,47.56,47.596,46.411,46.738,188184338,0
12/3/2007,46.534,46.934,46.287,46.343,119261054,0
12/4/2007,45.991,46.4,45.889,46.154,124466681,0
12/5/2007,46.637,47.365,46.6,46.983,151077923,0
12/6/2007,47.023,47.697,47.006,47.653,109493052,0
12/7/2007,47.627,47.854,47.433,47.661,97708935,0
12/10/2007,47.775,47.99,47.651,47.851,83073387,0
12/11/2007,47.923,48.121,46.638,46.738,183441190,0
12/12/2007,47.592,47.751,46.351,47.162,178932199,0
12/13/2007,46.753,47.026,46.435,46.907,168500783,0
12/14/2007,46.537,47.002,46.382,46.428,140959248,0
12/17/2007,46.252,46.445,45.279,45.296,147528094,0
12/18/2007,45.758,45.784,44.791,45.439,169364346,0
12/19/2007,45.439,45.72,45.183,45.43,151489498,0
12/20/2007,46.106,46.417,45.724,46.361,183723359,0
12/21/2007,47.121,47.321,46.937,47.275,117982936,0
12/24/2007,47.422,47.777,47.369,47.635,37836285,0
12/26/2007,47.532,47.99,47.411,47.869,64150952,0
12/27/2007,47.711,47.869,47.148,47.294,72143121,0
12/28/2007,47.447,47.559,46.891,47.248,74082911,0
12/31/2007,47.019,47.12,46.69,46.699,76922778,0
1/2/2008,46.749,46.931,45.71,45.966,167073399,0
1/3/2008,45.963,46.281,45.725,46.154,125144055,0
1/4/2008,45.415,45.434,43.956,44.128,233197276,0
1/7/2008,44.131,44.314,43.248,43.922,257823496,0
1/8/2008,44.013,44.459,42.782,42.782,286982814,0
1/9/2008,42.94,43.731,42.364,43.696,278570897,0
1/10/2008,43.243,44.135,43.113,43.751,274171452,0
1/11/2008,43.513,43.55,42.576,42.895,232151406,0
1/14/2008,43.485,43.775,43.138,43.65,184302639,0
1/15/2008,43.191,43.326,42.257,42.444,264428766,0
1/16/2008,42.12,42.775,41.451,41.99,291308533,0
1/17/2008,42.162,42.474,41.216,41.403,278670517,0
1/18/2008,41.615,42.071,41.012,41.351,299482070,0
1/22/2008,39.052,40.823,38.963,40.286,357226957,0
1/23/2008,38.785,40.253,37.937,40.124,427905379,0
1/24/2008,40.289,40.96,40.167,40.944,274486913,0
1/25/2008,41.819,41.819,40.061,40.105,218600643,0
1/28/2008,40.134,40.517,39.723,40.418,179562076,0
1/29/2008,40.629,40.74,40.152,40.491,151922687,0
1/30/2008,40.345,41.322,40.282,40.454,242197820,0
1/31/2008,40.004,41.572,39.958,41.152,270686163,0
2/1/2008,41.483,41.83,40.919,41.566,177595179,0
2/4/2008,41.556,41.585,40.971,40.98,109912441,0
2/5/2008,40.271,40.661,39.786,39.812,207295191,0
2/6/2008,40.044,40.274,38.995,39.031,195542373,0
2/7/2008,38.593,39.926,38.43,39.306,313965755,0
2/8/2008,39.391,39.912,39.156,39.756,190578044,0
2/11/2008,39.909,40.318,39.698,40.179,131133622,0
2/12/2008,40.43,40.74,39.675,39.956,159478201,0
2/13/2008,40.474,40.923,40.267,40.832,163064997,0
2/14/2008,40.888,40.888,40.016,40.086,187285207,0
2/15/2008,39.873,40.1,39.619,39.956,109731498,0
2/19/2008,40.48,40.572,39.45,39.88,121204416,0
2/20/2008,39.438,40.194,39.419,40.059,150563666,0
2/21/2008,40.447,40.546,39.518,39.682,140223505,0
2/22/2008,39.812,39.831,38.837,39.822,172605045,0
2/25/2008,39.784,40.184,39.52,40.032,133183588,0
2/26/2008,39.798,40.553,39.543,40.179,162735825,0
2/27/2008,39.906,40.534,39.812,40.38,137855612,0
2/28/2008,40.228,40.601,40.073,40.228,141695100,0
2/29/2008,39.801,39.912,39.071,39.165,206969912,0
3/3/2008,39.147,39.202,38.515,38.911,145814863,0
3/4/2008,38.661,39.246,38.316,39.127,201631491,0
3/5/2008,39.196,39.698,38.976,39.316,200942265,0
3/6/2008,39.288,39.449,38.386,38.448,167540677,0
3/7/2008,38.217,38.873,37.723,38.355,266055826,0
3/10/2008,38.303,38.422,37.536,37.619,161011677,0
3/11/2008,38.156,39.067,37.848,39.048,215797181,0
3/12/2008,39.202,39.605,38.836,38.939,170637669,0
3/13/2008,38.5,39.503,38.116,39.24,229209505,0
3/14/2008,39.508,39.553,38.057,38.521,339540848,0
3/17/2008,37.643,38.3,37.426,37.816,211840138,0
3/18/2008,38.507,39.512,38.391,39.503,237255852,0
3/19/2008,39.674,39.753,38.504,38.531,237067311,0
3/20/2008,38.64,39.325,38.412,39.316,140727434,0
3/24/2008,39.494,40.845,39.494,40.681,137001637,0
3/25/2008,40.79,41.126,40.405,40.906,129435137,0
3/26/2008,40.759,40.921,40.402,40.786,136809389,0
3/27/2008,40.545,40.609,39.88,39.88,157686436,0
3/28/2008,40.163,40.456,39.537,39.682,122553367,0
3/31/2008,39.824,40.16,39.644,39.89,124558868,0
4/1/2008,40.535,41.624,40.527,41.605,150668104,0
4/2/2008,41.702,41.994,41.218,41.51,145191047,0
4/3/2008,41.33,41.895,41.194,41.605,153450810,0
4/4/2008,41.766,42.295,41.427,41.848,152609227,0
4/7/2008,42.104,42.347,41.655,41.755,112110263,0
4/8/2008,41.442,41.718,41.225,41.433,106784432,0
4/9/2008,41.492,41.511,40.727,40.971,139373240,0
4/10/2008,40.999,41.83,40.999,41.557,123583349,0
4/11/2008,41.083,41.157,40.263,40.408,131649239,0
4/14/2008,40.338,40.583,40.099,40.219,97845108,0
4/15/2008,40.368,40.466,39.855,40.277,136152780,0
4/16/2008,40.778,41.497,40.741,41.394,146892533,0
4/17/2008,41.448,41.494,41.046,41.313,136925307,0
4/18/2008,42.403,42.823,42.173,42.62,145783426,0
4/21/2008,42.54,42.959,42.422,42.923,91293754,0
4/22/2008,42.655,42.674,41.906,42.28,114736740,0
4/23/2008,42.596,42.945,42.224,42.753,143647430,0
4/24/2008,42.766,43.606,42.326,43.13,182491780,0
4/25/2008,43.183,43.209,42.498,43.026,133632440,0
4/28/2008,43.12,43.449,43,43.101,78058606,0
4/29/2008,43.02,43.578,42.94,43.431,100030564,0
4/30/2008,43.519,43.848,42.909,43.073,144843697,0
5/1/2008,43.097,44.458,43.088,44.44,157363474,0
5/2/2008,44.861,44.886,44.112,44.503,136966361,0
5/5/2008,44.5,44.739,44.165,44.374,82878678,0
5/6/2008,44.245,44.828,43.926,44.648,152973276,0
5/7/2008,44.659,44.921,43.682,43.836,153433258,0
5/8/2008,44.021,44.441,43.855,44.166,140333910,0
5/9/2008,43.832,44.215,43.704,43.989,106379579,0
5/12/2008,44.058,44.886,43.987,44.798,98192386,0
5/13/2008,44.811,45.013,44.49,44.909,93647170,0
5/14/2008,45.092,45.563,44.754,44.816,157355370,0
5/15/2008,44.822,45.645,44.696,45.598,172250674,0
5/16/2008,45.689,45.727,45.125,45.636,160610317,0
5/19/2008,45.672,46.056,45.025,45.305,153475601,0
5/20/2008,45.14,45.14,44.612,44.958,150320116,0
5/21/2008,45.01,45.255,43.813,43.959,211319692,0
5/22/2008,44.065,44.43,43.9,44.119,167888815,0
5/23/2008,43.951,44.114,43.632,43.979,133381885,0
5/27/2008,44.075,44.815,44.066,44.76,117238382,0
5/28/2008,44.967,45.039,44.483,44.938,133005606,0
5/29/2008,44.97,45.6,44.942,45.343,157793933,0
5/30/2008,45.517,45.844,45.399,45.636,103177603,0
6/2/2008,45.554,45.554,44.681,45.082,158193037,0
6/3/2008,45.245,45.529,44.405,44.825,183700359,0
6/4/2008,44.691,45.71,44.654,45.401,191662227,0
6/5/2008,45.524,46.181,45.35,46.126,138801262,0
6/6/2008,45.726,45.818,44.733,44.742,207183058,0
6/9/2008,44.833,44.886,43.756,44.503,228913535,0
6/10/2008,44.042,44.655,43.943,44.289,178323619,0
6/11/2008,44.201,44.273,43.207,43.225,186707163,0
6/12/2008,43.534,43.901,42.888,43.272,208121063,0
6/13/2008,43.534,44.23,43.308,44.138,183948628,0
6/16/2008,43.904,44.726,43.857,44.522,149436815,0
6/17/2008,44.665,44.764,44.225,44.289,134731843,0
6/18/2008,44.036,44.211,43.646,43.818,185577911,0
6/19/2008,43.738,44.726,43.447,44.503,242509252,0
6/20/2008,44.13,44.149,43.107,43.3,216221910,0
6/23/2008,43.472,43.591,42.897,42.96,144005584,0
6/24/2008,42.762,43.256,42.378,42.743,195254877,0
6/25/2008,42.93,43.833,42.867,43.441,196039512,0
6/26/2008,42.627,42.637,41.671,41.68,208132417,0
6/27/2008,41.635,41.906,41.058,41.68,198629303,0
6/30/2008,41.556,41.847,41.228,41.247,145557847,0
7/1/2008,40.917,41.876,40.8,41.829,268852772,0
7/2/2008,41.953,42.12,40.76,40.822,218585297,0
7/3/2008,41.075,41.166,40.437,40.758,134821379,0
7/7/2008,41.13,41.513,40.4,41,198225225,0
7/8/2008,41.038,42.009,40.876,41.971,225791947,0
7/9/2008,41.964,42.03,40.842,40.859,184544064,0
7/10/2008,40.929,41.477,40.528,41.351,261512142,0
7/11/2008,40.918,41.339,40.042,40.69,290767814,0
7/14/2008,41.22,41.257,40.243,40.39,194262012,0
7/15/2008,40.186,41.027,39.54,40.399,310890826,0
7/16/2008,40.501,41.431,40.099,41.394,203770723,0
7/17/2008,41.652,41.842,41.076,41.68,216250388,0
7/18/2008,41.221,41.248,40.719,40.719,175937721,0
7/21/2008,41.089,41.263,40.623,40.887,140302595,0
7/22/2008,40.202,40.915,40.048,40.887,167043566,0
7/23/2008,40.95,41.899,40.832,41.423,185193726,0
7/24/2008,41.617,41.644,40.768,40.804,159427408,0
7/25/2008,41.075,41.531,40.875,41.341,122227473,0
7/28/2008,41.326,41.563,40.368,40.557,135755855,0
7/29/2008,40.731,41.58,40.694,41.394,155845537,0
7/30/2008,41.522,41.84,40.982,41.614,181433399,0
7/31/2008,41.2,42.141,41.109,41.51,197648353,0
8/1/2008,41.557,41.595,40.543,40.98,197504266,0
8/4/2008,40.967,41.015,40.448,40.566,127370927,0
8/5/2008,40.992,41.979,40.948,41.942,166073631,0
8/6/2008,41.952,42.738,41.617,42.574,146178000,0
8/7/2008,42.326,42.785,42.082,42.252,167329564,0
8/8/2008,42.219,43.315,42.138,43.207,156751372,0
8/11/2008,43.192,44.085,43.042,43.602,172257126,0
8/12/2008,43.594,43.978,43.383,43.65,153918233,0
8/13/2008,43.572,43.938,43.144,43.553,185801624,0
8/14/2008,43.404,44.245,43.359,44.053,173127421,0
8/15/2008,44.133,44.353,43.795,43.979,134823489,0
8/18/2008,44.098,44.107,43.15,43.46,165822164,0
8/19/2008,43.244,43.453,42.684,42.923,170209172,0
8/20/2008,43.227,43.427,42.678,42.996,170261409,0
8/21/2008,42.681,42.992,42.353,42.801,130223399,0
8/22/2008,43.027,43.538,42.991,43.365,105694905,0
8/25/2008,43.062,43.109,42.342,42.453,140259923,0
8/26/2008,42.479,42.704,42.115,42.396,117430262,0
8/27/2008,42.414,42.996,42.264,42.667,118816990,0
8/28/2008,42.845,43.173,42.762,43.016,123542161,0
8/29/2008,42.562,43.025,41.928,42.115,145858115,0
9/2/2008,42.8,42.991,41.4,41.596,177709959,0
9/3/2008,41.5,41.674,40.897,41.199,177071836,0
9/4/2008,40.964,41.011,39.87,39.87,239821045,0
9/5/2008,39.518,39.975,39.087,39.675,271589267,0
9/8/2008,40.189,40.374,38.967,39.598,340703900,0
9/9/2008,39.581,39.984,38.668,38.76,234579103,0
9/10/2008,39.134,39.425,38.761,39.078,175955737,0
9/11/2008,38.534,39.896,38.506,39.812,222740858,0
9/12/2008,39.47,39.91,39.17,39.655,188483430,0
9/15/2008,38.712,39.525,38.376,38.421,675537022,0
9/16/2008,37.872,39.114,37.826,38.721,382804903,0
9/17/2008,38.231,38.733,36.696,36.714,372469533,0
9/18/2008,37.529,38.324,36.068,37.959,464276594,0
9/19/2008,39.998,40.052,38.47,39.202,288244642,0
9/22/2008,39.052,39.146,37.282,37.356,180240479,0
9/23/2008,37.648,38.149,36.953,37.073,201372571,0
9/24/2008,37.29,37.701,37.027,37.327,174304875,0
9/25/2008,37.674,38.396,37.491,37.921,162614109,0
9/26/2008,36.83,37.91,36.748,37.535,199937640,0
9/29/2008,36.785,36.896,33.972,34.558,337034531,0
9/30/2008,34.467,35.91,34.359,35.556,213875598,0
10/1/2008,35.488,35.61,34.749,35.178,190464724,0
10/2/2008,34.948,34.948,33.476,33.578,210279555,0
10/3/2008,34.046,34.885,32.986,33.059,297807215,0
10/6/2008,32.219,32.465,30.07,31.852,431246497,0
10/7/2008,32.111,32.167,29.489,29.838,360420326,0
10/8/2008,29.188,31.174,29.087,29.591,494813021,0
10/9/2008,30.29,30.772,28.299,28.799,385712957,0
10/10/2008,27.89,29.682,26.848,28.622,516872783,0
10/13/2008,30.023,32.208,29.603,32.097,303165326,0
10/14/2008,33.033,33.033,30.331,30.714,373817257,0
10/15/2008,30.416,30.473,27.908,27.964,341531746,0
10/16/2008,28.154,29.487,26.729,29.477,541464254,0
10/17/2008,28.94,30.749,28.705,29.515,357368216,0
10/20/2008,29.933,30.389,28.966,30.338,254759275,0
10/21/2008,29.842,30.387,28.762,28.762,262598717,0
10/22/2008,28.667,28.876,27.147,27.972,317349142,0
10/23/2008,27.859,28.406,26.407,27.859,413671545,0
10/24/2008,25.793,27.639,25.667,26.963,352554175,0
10/27/2008,26.658,27.598,26.19,26.218,261854473,0
10/28/2008,27.118,29.128,26.362,29.109,358136675,0
10/29/2008,29.152,30.225,28.553,29.038,373571460,0
10/30/2008,29.853,30.209,29.22,30.006,279400303,0
10/31/2008,29.577,30.548,29.324,30.053,245427223,0
11/3/2008,29.978,30.413,29.706,29.986,140588705,0
11/4/2008,30.571,31.073,30.132,30.834,199736259,0
11/5/2008,30.644,30.707,29.168,29.233,201231318,0
11/6/2008,28.772,29.12,27.779,27.925,241506264,0
11/7/2008,28.253,28.763,27.952,28.498,193654242,0
11/10/2008,29.208,29.208,27.775,28.111,156061859,0
11/11/2008,27.848,28.102,27.151,27.5,178266094,0
11/12/2008,27.088,27.224,26.173,26.228,202444333,0
11/13/2008,26.14,27.894,24.925,27.83,347989138,0
11/14/2008,27.214,27.798,26.383,26.484,283867066,0
11/17/2008,26.038,26.713,25.826,25.927,221947373,0
11/18/2008,26.099,26.274,25.032,25.899,276477935,0
11/19/2008,25.95,26.296,24.477,24.543,267242311,0
11/20/2008,24.244,25.082,23.272,23.356,374805267,0
11/21/2008,23.769,24.38,22.891,24.37,309399829,0
11/24/2008,24.874,26.172,24.656,25.861,246283158,0
11/25/2008,26.141,26.168,25.144,25.738,222142169,0
11/26/2008,25.478,26.83,25.417,26.822,180454900,0
11/28/2008,26.514,26.67,26.341,26.605,45135904,0
12/1/2008,26.044,26.053,24.574,24.611,163235910,0
12/2/2008,24.944,25.482,24.523,25.428,198913288,0
12/3/2008,24.79,26.235,24.736,26.154,252728561,0
12/4/2008,25.737,26.295,24.962,25.41,206716823,0
12/5/2008,25.128,26.562,24.628,26.446,232310344,0
12/8/2008,27.035,27.828,26.898,27.483,203348977,0
12/9/2008,27.123,28.174,27.023,27.425,194940131,0
12/10/2008,27.504,27.833,27.067,27.331,177654779,0
12/11/2008,27.235,27.655,26.44,26.576,182966855,0
12/12/2008,26.218,27.287,26.019,27.123,173548744,0
12/15/2008,27.162,27.19,26.259,26.643,118079096,0
12/16/2008,26.884,28.015,26.589,27.925,185279835,0
12/17/2008,27.64,27.961,27.248,27.584,174904620,0
12/18/2008,27.588,27.782,26.83,27.103,156105545,0
12/19/2008,27.385,27.788,27.138,27.322,129301930,0
12/22/2008,27.323,27.377,26.298,26.728,104237384,0
12/23/2008,26.843,27.107,26.441,26.595,75135765,0
12/24/2008,26.717,26.726,26.516,26.663,29722352,0
12/26/2008,26.716,26.745,26.506,26.653,22883252,0
12/29/2008,26.729,26.756,26.044,26.436,57579757,0
12/30/2008,26.506,27.075,26.48,26.983,84254435,0
12/31/2008,26.961,27.528,26.952,27.217,97454952,0
1/2/2009,27.224,28.485,27.167,28.395,117902105,0
1/5/2009,28.213,28.671,27.992,28.386,100265960,0
1/6/2009,28.595,28.943,28.465,28.67,149490629,0
1/7/2009,28.123,28.28,27.629,27.859,146286470,0
1/8/2009,27.802,28.187,27.527,28.15,144042639,0
1/9/2009,28.16,28.178,27.382,27.518,127995615,0
1/12/2009,27.549,27.586,26.718,27.012,112270504,0
1/13/2009,27.003,27.432,26.7,27.02,203570715,0
1/14/2009,26.712,26.794,26.055,26.199,148933666,0
1/15/2009,26.139,26.843,25.683,26.625,210474229,0
1/16/2009,26.991,27.081,26.257,26.916,191801119,0
1/20/2009,26.814,26.933,25.587,25.587,147630871,0
1/21/2009,26.014,26.707,25.711,26.672,163043656,0
1/22/2009,26.093,26.744,25.856,26.313,219255505,0
1/23/2009,25.887,26.857,25.749,26.446,185959837,0
1/26/2009,26.479,27.074,26.304,26.634,153452961,0
1/27/2009,26.649,27.061,26.649,26.831,120848349,0
1/28/2009,27.28,28.047,27.28,27.774,152684264,0
1/29/2009,27.434,27.817,26.976,27.068,142869515,0
1/30/2009,27.274,27.393,26.487,26.595,153335968,0
2/2/2009,26.34,27.099,26.302,26.916,138543597,0
2/3/2009,26.965,27.843,26.56,27.331,131740236,0
2/4/2009,27.396,28.247,27.259,27.37,192104592,0
2/5/2009,26.975,28.154,26.956,27.972,237792310,0
2/6/2009,28.074,28.834,27.984,28.708,179778849,0
2/9/2009,28.729,28.985,28.546,28.828,108016945,0
2/10/2009,28.644,28.992,27.544,27.764,254393051,0
2/11/2009,27.797,27.935,27.201,27.632,184832545,0
2/12/2009,27.313,28.008,27.119,27.972,219838668,0
2/13/2009,27.895,28.17,27.721,27.849,158511593,0
2/17/2009,26.985,27.147,26.59,26.738,172434690,0
2/18/2009,26.912,27.148,26.418,26.756,176243664,0
2/19/2009,26.917,27.092,26.278,26.342,169759614,0
2/20/2009,26.053,26.674,25.978,26.418,230322884,0
2/23/2009,26.562,26.581,25.375,25.493,185204230,0
2/24/2009,25.628,26.515,25.582,26.333,198194640,0
2/25/2009,26.181,26.694,25.75,26.163,240657880,0
2/26/2009,26.334,26.49,25.346,25.428,230841241,0
2/27/2009,25.164,25.604,25.064,25.192,223469464,0
3/2/2009,24.811,25.168,24.219,24.37,205687529,0
3/3/2009,24.584,24.856,24.181,24.361,173465503,0
3/4/2009,24.719,25.361,24.64,25.015,180185782,0
3/5/2009,24.735,24.928,24.178,24.261,218146043,0
3/6/2009,24.38,24.529,23.523,24.061,238740570,0
3/9/2009,23.876,24.533,23.453,23.553,197915537,0
3/10/2009,24.022,25.068,23.942,25.015,191283784,0
3/11/2009,25.261,25.61,24.942,25.391,189183945,0
3/12/2009,25.378,26.32,25.111,26.237,201487289,0
3/13/2009,26.221,26.386,25.91,26.294,171365369,0
3/16/2009,26.476,26.52,25.796,25.861,207919612,0
3/17/2009,26,26.84,25.898,26.84,185518007,0
3/18/2009,26.732,27.637,26.613,27.178,227321507,0
3/19/2009,27.554,27.571,26.96,27.16,160362644,0
3/20/2009,27.214,27.525,26.561,26.747,163003777,0
3/23/2009,27.404,28.357,26.76,28.322,195851687,0
3/24/2009,28.084,28.308,27.784,27.802,129556856,0
3/25/2009,28.034,28.454,27.18,27.925,207926978,0
3/26/2009,28.232,28.836,27.883,28.789,199056722,0
3/27/2009,28.408,28.576,28.143,28.245,170342191,0
3/30/2009,27.768,27.787,27.143,27.547,177779220,0
3/31/2009,27.765,28.371,27.746,27.793,163907763,0
4/1/2009,27.447,28.309,27.309,28.208,150484990,0
4/2/2009,28.71,29.577,28.626,29.109,231585481,0
4/3/2009,29.409,29.695,29.17,29.648,146840255,0
4/6/2009,29.318,29.628,29.007,29.572,175043058,0
4/7/2009,29.259,29.259,28.608,28.799,160949786,0
4/8/2009,29.078,29.463,28.859,29.282,137622759,0
4/9/2009,29.838,30.26,29.727,30.195,143826704,0
4/13/2009,30.101,30.314,29.819,30.149,130163239,0
4/14/2009,29.963,30.138,29.577,29.781,135358108,0
4/15/2009,29.566,29.724,29.189,29.696,136120765,0
4/16/2009,30.11,30.645,29.801,30.466,186740862,0
4/17/2009,30.402,30.71,30.186,30.534,141639540,0
4/20/2009,29.984,30.084,29.391,29.553,134265844,0
4/21/2009,29.437,30.005,29.401,29.958,158751313,0
4/22/2009,29.789,30.733,29.687,30.053,180068211,0
4/23/2009,30.247,30.372,29.778,30.347,198216282,0
4/24/2009,30.562,31.102,30.315,30.882,154003381,0
4/27/2009,30.638,31.221,30.573,30.92,131721738,0
4/28/2009,30.723,31.079,30.576,30.686,118894691,0
4/29/2009,30.935,31.531,30.888,31.109,154284299,0
4/30/2009,31.521,31.989,31.197,31.419,157241153,0
5/1/2009,31.412,31.659,31.175,31.504,109218241,0
5/4/2009,31.787,32.162,31.641,32.124,130176687,0
5/5/2009,32.078,32.133,31.739,32.097,123908616,0
5/6/2009,32.347,32.394,31.586,32.107,195120191,0
5/7/2009,32.326,32.326,31.052,31.354,236206988,0
5/8/2009,31.593,31.838,31.053,31.372,200222000,0
5/11/2009,30.973,31.824,30.87,31.485,155765397,0
5/12/2009,31.55,31.604,30.725,31.099,161299322,0
5/13/2009,30.818,30.837,30.207,30.262,191555199,0
5/14/2009,30.336,30.884,30.317,30.602,152788804,0
5/15/2009,30.564,31.003,30.46,30.592,128654157,0
5/18/2009,30.793,31.418,30.605,31.382,124746400,0
5/19/2009,31.313,31.843,31.121,31.534,140824755,0
5/20/2009,31.648,32.114,31.327,31.419,143879510,0
5/21/2009,31.185,31.403,30.534,30.843,151917346,0
5/22/2009,30.962,31.136,30.54,30.74,91113636,0
5/26/2009,30.477,31.929,30.411,31.891,158027123,0
5/27/2009,31.793,32.251,31.556,31.663,132406960,0
5/28/2009,31.857,32.141,31.354,32.032,129765790,0
5/29/2009,32.051,32.536,31.859,32.426,121690492,0
6/1/2009,32.773,33.452,32.636,33.35,129981598,0
6/2/2009,33.17,33.719,33.095,33.398,138413303,0
6/3/2009,33.293,33.33,32.927,33.293,101839196,0
6/4/2009,33.369,33.717,33.303,33.672,97417614,0
6/5/2009,33.874,33.984,33.379,33.71,133070051,0
6/8/2009,33.505,33.871,33.11,33.614,97301150,0
6/9/2009,33.767,34.07,33.612,33.869,119120209,0
6/10/2009,34.058,34.068,33.259,33.746,145554325,0
6/11/2009,33.701,34.122,33.682,33.746,161380457,0
6/12/2009,33.614,33.66,33.185,33.597,119402690,0
6/15/2009,33.273,33.301,32.614,32.907,122349487,0
6/16/2009,33.037,33.176,32.56,32.587,120599291,0
6/17/2009,32.727,33.194,32.495,32.897,167371720,0
6/18/2009,32.841,33.053,32.604,32.832,137755013,0
6/19/2009,33.081,33.365,32.951,33.183,133000656,0
6/22/2009,32.88,32.934,32.136,32.192,150069113,0
6/23/2009,32.282,32.357,31.907,32.115,125218522,0
6/24/2009,32.397,32.919,32.38,32.664,112572323,0
6/25/2009,32.45,33.368,32.379,33.302,122629032,0
6/26/2009,33.151,33.498,33.085,33.38,95533372,0
6/29/2009,33.474,33.73,33.152,33.455,102217901,0
6/30/2009,33.546,33.711,33.141,33.389,106609160,0
7/1/2009,33.555,33.811,33.398,33.408,93677583,0
7/2/2009,33.122,33.132,32.58,32.673,123462243,0
7/6/2009,32.466,32.612,32.153,32.493,117292959,0
7/7/2009,32.499,32.564,31.664,31.683,163229641,0
7/8/2009,31.88,31.999,31.475,31.852,166479783,0
7/9/2009,31.976,32.128,31.798,31.911,106623459,0
7/10/2009,31.811,32.243,31.712,32.041,118228199,0
7/13/2009,32.074,32.673,31.645,32.664,138532976,0
7/14/2009,32.62,32.84,32.482,32.776,126017169,0
7/15/2009,33.326,33.888,33.164,33.879,175312158,0
7/16/2009,33.724,34.357,33.697,34.284,130923396,0
7/17/2009,34.28,34.481,34.113,34.472,114267479,0
7/20/2009,34.655,34.874,34.518,34.803,105875155,0
7/21/2009,34.937,35.038,34.542,35.038,142300840,0
7/22/2009,35.063,35.502,34.991,35.33,124022454,0
7/23/2009,35.296,36.238,35.23,36.111,174610654,0
7/24/2009,35.736,36.129,35.59,36.111,119116173,0
7/27/2009,36.094,36.166,35.671,36.111,103213611,0
7/28/2009,35.968,36.335,35.73,36.222,121455385,0
7/29/2009,36.085,36.184,35.789,36.103,137887942,0
7/30/2009,36.473,36.869,36.253,36.309,118756307,0
7/31/2009,36.315,36.573,36.168,36.204,85216806,0
8/3/2009,36.586,36.761,36.378,36.742,121749464,0
8/4/2009,36.569,36.879,36.493,36.742,109727385,0
8/5/2009,36.826,36.836,36.21,36.46,128684884,0
8/6/2009,36.544,36.645,36.013,36.14,127422670,0
8/7/2009,36.639,36.775,36.336,36.601,117066977,0
8/10/2009,36.465,36.568,36.101,36.338,94989259,0
8/11/2009,36.217,36.245,35.832,36.029,100173067,0
8/12/2009,36.006,36.913,35.978,36.591,160393308,0
8/13/2009,36.807,36.853,36.379,36.788,119984662,0
8/14/2009,36.585,36.669,36.046,36.367,135654070,0
8/17/2009,35.752,35.795,35.294,35.311,143627451,0
8/18/2009,35.534,35.892,35.432,35.818,92070267,0
8/19/2009,35.394,36.156,35.369,36.065,95935246,0
8/20/2009,36.049,36.563,35.975,36.486,88779162,0
8/21/2009,36.703,37.045,36.472,36.978,124929810,0
8/24/2009,37.044,37.232,36.802,36.941,119751752,0
8/25/2009,37.018,37.403,36.935,37.046,101241509,0
8/26/2009,36.97,37.262,36.784,36.988,105041607,0
8/27/2009,36.972,37.134,36.403,37.073,132905206,0
8/28/2009,37.533,37.697,36.852,37.111,124557706,0
8/31/2009,36.833,36.888,36.512,36.733,105068877,0
9/1/2009,36.605,37.246,35.935,36.047,177582586,0
9/2/2009,35.85,36.217,35.823,36.019,101083153,0
9/3/2009,36.197,36.317,35.811,36.261,83660517,0
9/4/2009,36.319,37.055,36.263,37.037,81589073,0
9/8/2009,37.328,37.421,37.126,37.383,77402093,0
9/9/2009,37.411,37.888,37.244,37.704,108198218,0
9/10/2009,37.722,38.106,37.621,38.06,108206847,0
9/11/2009,38.089,38.19,37.823,38.098,102296648,0
9/14/2009,37.856,38.278,37.818,38.25,98545521,0
9/15/2009,38.226,38.5,38.151,38.375,99712161,0
9/16/2009,38.541,38.983,38.397,38.929,105579198,0
9/17/2009,38.827,39.149,38.736,38.92,111334704,0
9/18/2009,39.075,39.151,38.774,38.984,95194462,0
9/21/2009,38.768,39.228,38.731,39.107,77626595,0
9/22/2009,39.322,39.339,38.979,39.173,82351720,0
9/23/2009,39.344,39.657,38.931,38.994,156679287,0
9/24/2009,39.151,39.216,38.372,38.645,120853652,0
9/25/2009,38.381,38.665,38.196,38.307,118869384,0
9/28/2009,38.513,39.186,38.479,38.957,91967575,0
9/29/2009,38.962,39.155,38.612,38.788,116129409,0
9/30/2009,38.936,39.127,38.209,38.805,188466667,0
10/1/2009,38.677,38.706,37.666,37.666,152522598,0
10/2/2009,37.407,37.894,37.407,37.553,158159157,0
10/5/2009,37.744,38.029,37.505,37.855,105658101,0
10/6/2009,38.062,38.709,38.045,38.521,135682151,0
10/7/2009,38.48,38.654,38.372,38.636,102098814,0
10/8/2009,38.86,39.146,38.706,38.796,117423523,0
10/9/2009,38.72,39.086,38.637,39.022,68394855,0
10/12/2009,39.181,39.381,38.84,39.107,57934477,0
10/13/2009,39.069,39.274,38.925,39.117,77220212,0
10/14/2009,39.6,39.691,39.359,39.645,99075498,0
10/15/2009,39.43,39.607,39.374,39.551,93384964,0
10/16/2009,39.404,39.488,39.02,39.297,121777896,0
10/19/2009,39.333,39.744,39.122,39.692,90711718,0
10/20/2009,39.922,39.922,39.443,39.701,97812405,0
10/21/2009,39.69,40.251,39.551,39.627,120081217,0
10/22/2009,39.556,39.951,39.309,39.785,93478869,0
