datetime,load_forecast,load_true,sum_forecast,solar_forecast,onshore_forecast
4/27/2016 21:15,64799,68073,12956,0,11094
4/27/2016 21:30,63802,67644,13020,0,11187
4/27/2016 21:45,63092,66165,13085,0,11282
4/27/2016 22:00,62361,65399,13150,0,11382
4/27/2016 22:15,61564,64594,13222,0,11476
4/27/2016 22:30,60290,63365,13296,0,11573
4/27/2016 22:45,58876,62159,13368,0,11669
4/27/2016 23:00,57223,60360,13402,0,11728
4/27/2016 23:15,55693,58898,13364,0,11723
4/27/2016 23:30,54793,58061,13322,0,11714
4/27/2016 23:45,53799,56502,13280,0,11705
4/28/2016 0:00,53323,55666,12856,0,11211
4/28/2016 0:15,52686,54970,12757,0,11157
4/28/2016 0:30,52039,54077,12652,0,11094
4/28/2016 0:45,51520,53220,12547,0,11034
4/28/2016 1:00,50823,52791,12410,0,10938
4/28/2016 1:15,50187,52650,12262,0,10829
4/28/2016 1:30,49967,52220,12123,0,10723
4/28/2016 1:45,49751,51681,11994,0,10631
4/28/2016 2:00,49252,51416,11512,0,10183
4/28/2016 2:15,49106,51136,11055,0,9759
4/28/2016 2:30,49098,51193,10831,0,9566
4/28/2016 2:45,49193,51287,10710,0,9472
4/28/2016 3:00,49373,51372,10588,0,9345
4/28/2016 3:15,49512,51543,10448,0,9218
4/28/2016 3:30,49693,51631,10304,0,9090
4/28/2016 3:45,49659,51891,10162,0,8962
4/28/2016 4:00,50401,52509,10038,0,8956
4/28/2016 4:15,50529,52997,9944,0,8848
4/28/2016 4:30,50798,53547,9850,0,8743
4/28/2016 4:45,51339,54484,9754,0,8644
4/28/2016 5:00,53182,55859,9665,1,8550
4/28/2016 5:15,53581,56530,9586,1,8481
4/28/2016 5:30,54982,57678,9510,7,8408
4/28/2016 5:45,56087,58926,9449,30,8328
4/28/2016 6:00,59039,61772,9494,138,8279
4/28/2016 6:15,61130,63988,9566,340,8165
4/28/2016 6:30,63120,65824,9798,708,8052
4/28/2016 6:45,64663,67503,10199,1241,7936
4/28/2016 7:00,66774,69321,10744,1960,7773
4/28/2016 7:15,67705,70613,11444,2794,7660
4/28/2016 7:30,69340,71752,12229,3711,7543
4/28/2016 7:45,69662,72220,13080,4690,7436
4/28/2016 8:00,70835,73289,14192,5712,7552
4/28/2016 8:15,71487,73975,15205,6796,7494
4/28/2016 8:30,71943,74216,16250,7912,7433
4/28/2016 8:45,72022,74334,17314,9043,7382
4/28/2016 9:00,72283,73903,18385,10165,7348
4/28/2016 9:15,72821,74363,19452,11264,7350
4/28/2016 9:30,73138,75141,20503,12346,7352
4/28/2016 9:45,73410,75290,21522,13393,7358
4/28/2016 10:00,73946,75652,22483,14370,7378
4/28/2016 10:15,73834,76124,23393,15268,7412
4/28/2016 10:30,74478,76416,24211,16079,7440
4/28/2016 10:45,75034,76535,24966,16822,7473
4/28/2016 11:00,75243,76447,25602,17461,7490
4/28/2016 11:15,75259,76891,26187,18006,7535
4/28/2016 11:30,75685,77459,26734,18506,7593
4/28/2016 11:45,74799,77236,27252,18953,7672
4/28/2016 12:00,74417,76208,27666,19308,7737
4/28/2016 12:15,73909,75827,27913,19583,7722
4/28/2016 12:30,73690,76249,28111,19808,7712
4/28/2016 12:45,73961,76088,28186,19926,7682
4/28/2016 13:00,73569,75086,28145,19961,7624
4/28/2016 13:15,73437,74899,28036,19936,7559
4/28/2016 13:30,73143,74712,27890,19872,7499
4/28/2016 13:45,72408,73912,27622,19757,7366
4/28/2016 14:00,71837,73439,27345,19547,7320
4/28/2016 14:15,71611,73234,26913,19255,7195
4/28/2016 14:30,71418,73075,26411,18894,7066
4/28/2016 14:45,71668,72770,25864,18453,6968
4/28/2016 15:00,71866,72887,25258,17925,6901
4/28/2016 15:15,70910,72137,24485,17274,6789
4/28/2016 15:30,70517,71652,23704,16618,6671
4/28/2016 15:45,69654,70693,22889,15879,6607
4/28/2016 16:00,69586,70652,21986,15068,6527
4/28/2016 16:15,69574,70042,20937,14156,6404
4/28/2016 16:30,69534,69658,19812,13168,6279
4/28/2016 16:45,69099,69476,18638,12133,6154
4/28/2016 17:00,68863,69378,17364,11038,5987
4/28/2016 17:15,68913,69183,15931,9902,5703
4/28/2016 17:30,69203,69774,14524,8794,5414
4/28/2016 17:45,68955,70013,13050,7621,5120
4/28/2016 18:00,68574,69893,11588,6451,4839
4/28/2016 18:15,68482,69555,10245,5409,4553
4/28/2016 18:30,68802,69683,8877,4339,4264
4/28/2016 18:45,68811,70058,7541,3308,3969
4/28/2016 19:00,68614,69858,6406,2459,3691
4/28/2016 19:15,68374,69497,5520,1827,3436
4/28/2016 19:30,68354,69227,4723,1291,3179
4/28/2016 19:45,67689,68880,3952,781,2915
4/28/2016 20:00,67290,68574,3339,404,2671
4/28/2016 20:15,66678,68116,3140,166,2693
4/28/2016 20:30,65842,67924,3066,56,2714
4/28/2016 20:45,66000,67523,3053,11,2732
4/28/2016 21:00,65119,67771,3096,2,2760
4/28/2016 21:15,64618,67333,3206,0,2834
4/28/2016 21:30,63569,66217,3318,0,2910
4/28/2016 21:45,62822,65058,3428,0,2980
4/28/2016 22:00,62239,64751,3553,0,3062
4/28/2016 22:15,61594,63477,3722,0,3199
4/28/2016 22:30,60301,61988,3891,0,3329
4/28/2016 22:45,58858,60306,4058,0,3466
4/28/2016 23:00,57335,58747,4194,0,3568
4/28/2016 23:15,55996,57359,4405,0,3736
4/28/2016 23:30,55066,56345,4619,0,3911
4/28/2016 23:45,54019,55081,4836,0,4090
4/29/2016 0:00,53316,54160,5455,0,4827
4/29/2016 0:15,52476,53218,5763,0,5091
4/29/2016 0:30,51847,52599,6070,0,5358
4/29/2016 0:45,51225,51713,6403,0,5651
4/29/2016 1:00,50482,51303,6734,0,5938
4/29/2016 1:15,50015,50906,7092,0,6231
4/29/2016 1:30,49850,50741,7439,0,6518
4/29/2016 1:45,49462,50411,7782,0,6795
4/29/2016 2:00,49230,50248,8174,0,7113
4/29/2016 2:15,49018,50102,8574,0,7433
4/29/2016 2:30,48921,50396,8829,0,7607
4/29/2016 2:45,48874,50337,9114,0,7812
4/29/2016 3:00,48969,50799,9433,0,8053
4/29/2016 3:15,49155,50919,9748,0,8294
4/29/2016 3:30,49433,51142,10066,0,8528
4/29/2016 3:45,49280,51699,10377,0,8755
4/29/2016 4:00,49996,51915,10662,0,8839
4/29/2016 4:15,50278,52282,10938,0,9032
4/29/2016 4:30,50616,53077,11217,0,9230
4/29/2016 4:45,51134,53557,11473,0,9405
4/29/2016 5:00,53046,54974,11740,1,9584
4/29/2016 5:15,53107,55797,12029,1,9810
4/29/2016 5:30,54330,56946,12334,11,10043
4/29/2016 5:45,55543,58263,12652,52,10260
4/29/2016 6:00,58656,60774,13055,200,10458
4/29/2016 6:15,60682,63605,13504,489,10576
4/29/2016 6:30,62522,65464,14142,963,10698
4/29/2016 6:45,63935,66711,14971,1617,10832
4/29/2016 7:00,65837,69019,15987,2496,10935
4/29/2016 7:15,66952,70045,17079,3553,10947
4/29/2016 7:30,68857,71041,18311,4753,10964
4/29/2016 7:45,69242,72112,19566,6064,10888
4/29/2016 8:00,70670,72972,20867,7455,10783
4/29/2016 8:15,71217,73544,22429,8914,10890
4/29/2016 8:30,71509,73872,24020,10395,11006
4/29/2016 8:45,71843,73451,25626,11880,11131
4/29/2016 9:00,71803,73097,27163,13289,11272
4/29/2016 9:15,72219,73607,28786,14614,11588
4/29/2016 9:30,72663,73478,30328,15845,11917
4/29/2016 9:45,73018,73754,31747,16969,12233
4/29/2016 10:00,73310,74152,33038,17932,12584
4/29/2016 10:15,73485,74350,34192,18727,12958
4/29/2016 10:30,73747,74459,35239,19422,13330
4/29/2016 10:45,74054,74910,36270,20017,13781
4/29/2016 11:00,74251,75572,37129,20444,14226
4/29/2016 11:15,74714,76445,37469,20714,14305
4/29/2016 11:30,74650,77057,37693,20865,14388
4/29/2016 11:45,74125,77076,37850,20915,14503
4/29/2016 12:00,73890,76782,37953,20899,14632
4/29/2016 12:15,73488,76812,37876,20832,14635
4/29/2016 12:30,73082,76104,37750,20723,14628
4/29/2016 12:45,73041,75641,37531,20529,14614
4/29/2016 13:00,72246,74772,37188,20229,14584
4/29/2016 13:15,71858,74275,36702,19848,14498
4/29/2016 13:30,71409,73084,36200,19452,14414
4/29/2016 13:45,70726,72435,35642,19018,14309
4/29/2016 14:00,70433,71880,34993,18497,14199
4/29/2016 14:15,69921,71598,34177,17901,13986
4/29/2016 14:30,69828,70727,33336,17276,13773
4/29/2016 14:45,70265,70103,32470,16603,13590
4/29/2016 15:00,69726,69866,31560,15896,13390
4/29/2016 15:15,68871,69515,30467,15153,13040
4/29/2016 15:30,68450,68758,29414,14458,12682
4/29/2016 15:45,67766,68645,28392,13788,12331
4/29/2016 16:00,67716,68775,27338,13107,11962
4/29/2016 16:15,67709,68490,26188,12365,11552
4/29/2016 16:30,67683,68082,24987,11570,11148
4/29/2016 16:45,67125,67535,23674,10732,10675
4/29/2016 17:00,67244,68034,22288,9823,10199
4/29/2016 17:15,67049,67950,20950,8858,9844
4/29/2016 17:30,67235,67575,19610,7895,9485
4/29/2016 17:45,67568,67557,18228,6889,9129
4/29/2016 18:00,67219,67062,16842,5864,8787
4/29/2016 18:15,66972,67031,15473,4876,8408
4/29/2016 18:30,67509,66976,14136,3930,8023
4/29/2016 18:45,67312,67006,12708,3012,7515
4/29/2016 19:00,67089,66466,11488,2243,7063
4/29/2016 19:15,66744,65788,10799,1689,6910
4/29/2016 19:30,66402,65322,10188,1216,6757
4/29/2016 19:45,65858,64772,9608,741,6637
4/29/2016 20:00,65605,63989,9187,394,6544
4/29/2016 20:15,64930,63319,9031,168,6596
4/29/2016 20:30,63994,62983,9006,60,6659
4/29/2016 20:45,63994,63182,9042,12,6727
4/29/2016 21:00,63164,63233,9133,2,6808
4/29/2016 21:15,62851,62640,9261,0,6916
4/29/2016 21:30,62117,61742,9389,0,7023
4/29/2016 21:45,61469,60716,9516,0,7130
4/29/2016 22:00,60906,60197,9625,0,7223
4/29/2016 22:15,60262,59514,9716,0,7289
4/29/2016 22:30,59240,58060,9807,0,7360
4/29/2016 22:45,58019,57089,9900,0,7429
4/29/2016 23:00,56364,56109,9964,0,7474
4/29/2016 23:15,54959,54807,9894,0,7409
4/29/2016 23:30,54076,53944,9825,0,7344
4/29/2016 23:45,52763,52901,9755,0,7279
4/30/2016 0:00,50746,51731,10489,0,7988
4/30/2016 0:15,49861,50491,10432,0,7931
4/30/2016 0:30,49223,49755,10375,0,7871
4/30/2016 0:45,48606,49108,10317,0,7812
4/30/2016 1:00,47628,48393,10235,0,7735
4/30/2016 1:15,47094,47604,10097,0,7613
4/30/2016 1:30,46918,47349,9957,0,7494
4/30/2016 1:45,46622,47025,9819,0,7376
4/30/2016 2:00,46093,46599,10593,0,8171
4/30/2016 2:15,45802,46163,10407,0,8004
4/30/2016 2:30,45561,46308,10320,0,7938
4/30/2016 2:45,45393,46388,10257,0,7896
4/30/2016 3:00,45493,46316,10073,0,7724
4/30/2016 3:15,45570,46076,9881,0,7565
4/30/2016 3:30,45827,46196,9686,0,7402
4/30/2016 3:45,45539,46109,9495,0,7241
4/30/2016 4:00,46154,46545,9304,0,6858
4/30/2016 4:15,46030,46688,9124,0,6697
4/30/2016 4:30,45824,46743,8947,0,6542
4/30/2016 4:45,45917,46828,8770,0,6390
4/30/2016 5:00,46830,47185,8595,1,6239
4/30/2016 5:15,46423,47064,8415,2,6094
4/30/2016 5:30,46701,47003,8243,12,5947
4/30/2016 5:45,46667,46814,8100,51,5800
4/30/2016 6:00,47182,47083,8038,184,5643
4/30/2016 6:15,47742,47766,8056,450,5436
4/30/2016 6:30,48316,48463,8200,843,5227
4/30/2016 6:45,48962,49099,8509,1404,5012
4/30/2016 7:00,50031,50272,8986,2143,4800
4/30/2016 7:15,51000,51549,9515,2992,4542
4/30/2016 7:30,52735,52993,10120,3923,4276
4/30/2016 7:45,53636,54013,10791,4922,4011
4/30/2016 8:00,54750,55391,11305,5973,3540
4/30/2016 8:15,55626,56243,12094,7087,3284
4/30/2016 8:30,56349,57213,12909,8230,3026
4/30/2016 8:45,57226,57674,13736,9382,2768
4/30/2016 9:00,58224,58390,14572,10507,2555
4/30/2016 9:15,59042,58720,15430,11595,2397
4/30/2016 9:30,59748,59096,16239,12639,2236
4/30/2016 9:45,60339,59674,17007,13640,2080
4/30/2016 10:00,60622,60109,17737,14567,1956
4/30/2016 10:15,61131,60318,18453,15410,1906
4/30/2016 10:30,61223,60619,19119,16203,1852
4/30/2016 10:45,61492,60973,19727,16936,1804
4/30/2016 11:00,61900,61244,20224,17551,1767
4/30/2016 11:15,62337,61744,20697,18049,1813
4/30/2016 11:30,62632,61944,21097,18473,1859
4/30/2016 11:45,62234,62250,21462,18825,1937
4/30/2016 12:00,61306,61699,21738,19089,2007
4/30/2016 12:15,61307,61391,21945,19280,2063
4/30/2016 12:30,60889,60854,22054,19371,2118
4/30/2016 12:45,60571,60623,22053,19364,2161
4/30/2016 13:00,59551,60044,21955,19261,2198
4/30/2016 13:15,59349,59414,21769,19080,2227
4/30/2016 13:30,58843,59245,21546,18859,2253
4/30/2016 13:45,58426,58311,21283,18587,2299
4/30/2016 14:00,57852,57973,20915,18230,2317
4/30/2016 14:15,57121,57234,20498,17803,2347
4/30/2016 14:30,57236,57079,20032,17328,2381
4/30/2016 14:45,57105,56694,19509,16791,2417
4/30/2016 15:00,57465,56841,18912,16184,2446
4/30/2016 15:15,56520,56580,18230,15503,2456
4/30/2016 15:30,56552,56292,17495,14775,2457
4/30/2016 15:45,56036,55611,16717,13990,2471
4/30/2016 16:00,56548,55050,15880,13142,2491
4/30/2016 16:15,56876,55055,14972,12223,2507
4/30/2016 16:30,56425,55067,14029,11274,2523
4/30/2016 16:45,55949,54812,13102,10298,2579
4/30/2016 17:00,56292,54884,12157,9282,2655
4/30/2016 17:15,56477,55022,11326,8246,2859
4/30/2016 17:30,56997,55354,10543,7252,3068
4/30/2016 17:45,57116,55340,9755,6265,3267
4/30/2016 18:00,57373,55571,9036,5291,3521
4/30/2016 18:15,57524,55676,8468,4392,3848
4/30/2016 18:30,57710,55693,7963,3556,4177
4/30/2016 18:45,57544,55271,7483,2753,4499
4/30/2016 19:00,57295,54819,7147,2079,4833
4/30/2016 19:15,57687,54465,7010,1541,5228
4/30/2016 19:30,57449,54414,6937,1067,5625
4/30/2016 19:45,56527,54184,6914,647,6014
4/30/2016 20:00,56525,53715,6986,351,6375
4/30/2016 20:15,55973,53268,7096,157,6666
4/30/2016 20:30,55055,53065,7304,60,6965
4/30/2016 20:45,55222,52920,7549,16,7246
4/30/2016 21:00,54255,53100,7813,2,7518
4/30/2016 21:15,54163,52959,8045,0,7746
4/30/2016 21:30,54306,52240,8280,0,7972
4/30/2016 21:45,53970,52164,8515,0,8204
4/30/2016 22:00,53823,52518,8715,0,8396
4/30/2016 22:15,53426,51744,8857,0,8530
4/30/2016 22:30,52498,50626,9002,0,8666
4/30/2016 22:45,51498,49864,9147,0,8800
4/30/2016 23:00,50113,49043,9252,0,8894
4/30/2016 23:15,49057,47928,9256,0,8900
4/30/2016 23:30,48247,46785,9262,0,8907
4/30/2016 23:45,47178,46244,9264,0,8909
5/1/2016 0:00,45419,45369,9701,0,9383
5/1/2016 0:15,44825,44216,9679,0,9363
5/1/2016 0:30,43740,43456,9656,0,9343
5/1/2016 0:45,43178,42813,9634,0,9325
5/1/2016 1:00,42379,42219,9623,0,9314
5/1/2016 1:15,42314,41633,9569,0,9267
5/1/2016 1:30,41718,41258,9514,0,9217
5/1/2016 1:45,41478,40915,9461,0,9167
5/1/2016 2:00,41327,40771,9607,0,9319
5/1/2016 2:15,40961,40621,9594,0,9316
5/1/2016 2:30,40830,40194,9557,0,9290
5/1/2016 2:45,40724,40090,9565,0,9308
5/1/2016 3:00,40504,40375,9703,0,9456
5/1/2016 3:15,40522,40040,9704,0,9471
5/1/2016 3:30,41209,40219,9711,0,9489
5/1/2016 3:45,40853,40188,9721,0,9511
5/1/2016 4:00,41075,40649,9709,0,9479
5/1/2016 4:15,40987,40681,9688,0,9472
5/1/2016 4:30,41255,40762,9668,0,9469
5/1/2016 4:45,41415,40893,9646,0,9461
5/1/2016 5:00,41630,41186,9613,1,9437
5/1/2016 5:15,41672,40720,9508,2,9333
5/1/2016 5:30,41840,40480,9415,14,9234
5/1/2016 5:45,41479,39939,9360,61,9134
5/1/2016 6:00,41231,39561,9381,196,9024
5/1/2016 6:15,41185,39522,9457,421,8880
5/1/2016 6:30,41549,39904,9688,801,8739
5/1/2016 6:45,41361,40479,10062,1325,8592
5/1/2016 7:00,42518,41530,10585,2001,8450
5/1/2016 7:15,43070,42508,11133,2763,8239
5/1/2016 7:30,44700,43362,11722,3564,8033
5/1/2016 7:45,45767,44270,12384,4436,7827
5/1/2016 8:00,47089,45032,13087,5356,7617
5/1/2016 8:15,47808,46074,13905,6354,7440
5/1/2016 8:30,48613,47013,14743,7371,7267
5/1/2016 8:45,49466,47607,15604,8412,7096
5/1/2016 9:00,50643,48425,16386,9434,6863
5/1/2016 9:15,51687,49029,17293,10422,6789
5/1/2016 9:30,52117,49312,18134,11339,6717
5/1/2016 9:45,52727,49899,18914,12194,6644
5/1/2016 10:00,53516,50480,19644,12975,6598
5/1/2016 10:15,54311,51158,20324,13695,6561
5/1/2016 10:30,54847,51671,20956,14374,6517
5/1/2016 10:45,55460,52087,21556,15020,6474
5/1/2016 11:00,56220,52814,22080,15584,6435
5/1/2016 11:15,56755,53566,22524,16047,6417
5/1/2016 11:30,57135,53786,22924,16465,6401
5/1/2016 11:45,56991,53997,23277,16836,6384
5/1/2016 12:00,56135,53497,23563,17133,6375
5/1/2016 12:15,55834,53287,23791,17363,6373
5/1/2016 12:30,54817,52693,23911,17484,6375
5/1/2016 12:45,54451,51957,23942,17516,6376
5/1/2016 13:00,53672,51600,23859,17436,6376
5/1/2016 13:15,53397,50876,23675,17248,6382
5/1/2016 13:30,53032,50044,23440,17015,6383
5/1/2016 13:45,52376,49284,23177,16752,6385
5/1/2016 14:00,51981,49463,22891,16416,6437
5/1/2016 14:15,51103,49382,22477,16003,6436
5/1/2016 14:30,51388,48537,22018,15547,6433
5/1/2016 14:45,51463,48084,21513,15044,6430
5/1/2016 15:00,51707,48238,20962,14499,6424
5/1/2016 15:15,50717,47992,20380,13936,6405
5/1/2016 15:30,50383,47756,19786,13355,6389
5/1/2016 15:45,50247,47740,19195,12777,6375
5/1/2016 16:00,50501,47665,18543,12141,6358
5/1/2016 16:15,50930,47752,17813,11439,6331
5/1/2016 16:30,51300,47825,17025,10682,6299
5/1/2016 16:45,50308,47863,16199,9882,6272
5/1/2016 17:00,51116,48314,15342,9052,6242
5/1/2016 17:15,51132,48755,14447,8192,6205
5/1/2016 17:30,51851,49478,13513,7291,6171
5/1/2016 17:45,51891,50080,12553,6363,6135
5/1/2016 18:00,52550,50806,11629,5466,6106
5/1/2016 18:15,52915,51076,10802,4678,6067
5/1/2016 18:30,53157,51306,9909,3826,6024
5/1/2016 18:45,53273,51313,9071,3030,5980
5/1/2016 19:00,53273,51330,8315,2322,5929
5/1/2016 19:15,53433,51773,7696,1737,5895
5/1/2016 19:30,53490,51728,7150,1227,5856
5/1/2016 19:45,53283,51473,6665,779,5818
5/1/2016 20:00,53750,51696,6298,439,5789
5/1/2016 20:15,53481,51422,6061,199,5790
5/1/2016 20:30,53143,51274,5934,70,5788
5/1/2016 20:45,53479,51438,5887,15,5793
5/1/2016 21:00,52956,51834,5902,2,5818
5/1/2016 21:15,52978,51912,5923,0,5836
5/1/2016 21:30,53536,51611,5949,0,5859
5/1/2016 21:45,52764,51765,5976,0,5881
5/1/2016 22:00,53159,52305,5984,0,5885
5/1/2016 22:15,52888,51805,5933,0,5830
5/1/2016 22:30,51816,50962,5884,0,5776
5/1/2016 22:45,50988,50040,5833,0,5721
5/1/2016 23:00,49502,49120,5769,0,5650
5/1/2016 23:15,48512,48345,5657,0,5529
5/1/2016 23:30,47462,47170,5547,0,5413
5/1/2016 23:45,46965,46371,5438,0,5295
5/2/2016 0:00,46358,45704,5435,0,5332
5/2/2016 0:15,46260,44764,5291,0,5178
5/2/2016 0:30,45976,43875,5147,0,5023
5/2/2016 0:45,45567,43569,5017,0,4884
5/2/2016 1:00,44888,43253,4892,0,4748
5/2/2016 1:15,44154,42753,4769,0,4610
5/2/2016 1:30,44074,42323,4644,0,4471
5/2/2016 1:45,43786,42142,4513,0,4325
5/2/2016 2:00,43528,42282,4641,0,4437
5/2/2016 2:15,43657,42086,4543,0,4321
5/2/2016 2:30,43620,42116,4461,0,4219
5/2/2016 2:45,43572,42223,4330,0,4068
5/2/2016 3:00,43747,42579,4214,0,3931
5/2/2016 3:15,43790,42737,4117,0,3803
5/2/2016 3:30,44173,43090,4023,0,3678
5/2/2016 3:45,43972,43409,3929,0,3553
5/2/2016 4:00,45111,44187,3846,0,3438
5/2/2016 4:15,45358,44716,3774,0,3331
5/2/2016 4:30,46370,45560,3698,0,3219
5/2/2016 4:45,46960,46466,3624,0,3109
5/2/2016 5:00,48974,48326,3544,1,2994
5/2/2016 5:15,49395,49448,3517,3,2931
5/2/2016 5:30,51080,50986,3507,25,2869
5/2/2016 5:45,52936,52557,3522,93,2783
5/2/2016 6:00,56178,56202,3651,282,2692
5/2/2016 6:15,58753,59009,3949,624,2616
5/2/2016 6:30,60531,61135,4390,1112,2538
5/2/2016 6:45,62495,62821,4983,1776,2434
5/2/2016 7:00,64322,65021,5799,2651,2344
5/2/2016 7:15,66064,66106,6773,3716,2216
5/2/2016 7:30,67310,67233,7894,4921,2093
5/2/2016 7:45,68065,68313,9082,6212,1955
5/2/2016 8:00,69510,69324,10413,7579,1882
5/2/2016 8:15,69996,69922,11795,9025,1783
5/2/2016 8:30,70255,70233,13202,10494,1691
5/2/2016 8:45,70358,70481,14657,11988,1618
5/2/2016 9:00,70219,70130,16062,13429,1551
5/2/2016 9:15,70633,70385,17439,14811,1516
5/2/2016 9:30,71145,70694,18732,16110,1477
5/2/2016 9:45,71491,71094,19948,17330,1440
5/2/2016 10:00,71887,71361,21025,18417,1405
5/2/2016 10:15,72197,71502,22057,19447,1381
5/2/2016 10:30,72555,71828,23000,20391,1360
5/2/2016 10:45,73187,72554,23781,21173,1340
5/2/2016 11:00,73557,72907,24426,21812,1327
5/2/2016 11:15,74019,73311,24971,22315,1356
5/2/2016 11:30,74253,73531,25440,22740,1386
5/2/2016 11:45,74131,73533,25839,23082,1433
5/2/2016 12:00,72513,72918,26163,23325,1500
5/2/2016 12:15,71738,72767,26401,23481,1573
5/2/2016 12:30,72243,72745,26571,23569,1649
5/2/2016 12:45,71606,72948,26678,23574,1741
5/2/2016 13:00,72460,72805,26681,23462,1856
5/2/2016 13:15,71760,72354,26530,23231,1939
5/2/2016 13:30,71466,72105,26327,22949,2016
5/2/2016 13:45,71098,71398,26066,22596,2109
5/2/2016 14:00,70420,71071,25734,22151,2226
5/2/2016 14:15,70187,70567,25211,21609,2249
5/2/2016 14:30,69536,70183,24607,20992,2270
5/2/2016 14:45,69759,70039,23959,20289,2336
5/2/2016 15:00,69363,70144,23261,19537,2394
5/2/2016 15:15,69324,69718,22488,18736,2427
5/2/2016 15:30,68719,69001,21692,17911,2455
5/2/2016 15:45,68510,68634,20873,17063,2488
5/2/2016 16:00,67333,68122,19956,16152,2481
5/2/2016 16:15,67205,67699,18976,15179,2470
5/2/2016 16:30,66464,67181,17943,14151,2462
5/2/2016 16:45,66977,66997,16846,13060,2459
5/2/2016 17:00,66931,67040,15746,11904,2508
5/2/2016 17:15,67035,67260,14589,10698,2553
5/2/2016 17:30,66777,67071,13430,9491,2598
5/2/2016 17:45,67492,67304,12274,8288,2639
5/2/2016 18:00,67212,67024,11087,7082,2647
5/2/2016 18:15,66559,67114,9936,5920,2654
5/2/2016 18:30,67260,67343,8831,4808,2654
5/2/2016 18:45,66952,67643,7751,3718,2665
5/2/2016 19:00,66492,67523,6829,2787,2673
5/2/2016 19:15,66507,67104,6132,2056,2704
5/2/2016 19:30,65980,66789,5610,1499,2738
5/2/2016 19:45,66298,66889,5107,995,2737
5/2/2016 20:00,65706,66363,4708,564,2759
5/2/2016 20:15,64595,65638,4697,258,3035
5/2/2016 20:30,64005,65030,4845,93,3325
5/2/2016 20:45,63480,64834,5045,20,3572
5/2/2016 21:00,63485,65456,5310,2,3831
5/2/2016 21:15,62755,65093,5693,0,4191
5/2/2016 21:30,62331,64100,6094,0,4560
5/2/2016 21:45,60433,62888,6514,0,4945
5/2/2016 22:00,59481,62202,6954,0,5353
5/2/2016 22:15,58943,60916,7055,0,5430
5/2/2016 22:30,57648,59366,7145,0,5488
5/2/2016 22:45,56422,57668,7291,0,5605
5/2/2016 23:00,55540,56012,7380,0,5666
5/2/2016 23:15,54079,54867,7454,0,5710
5/2/2016 23:30,53585,53863,7529,0,5755
5/2/2016 23:45,52232,53057,7573,0,5768
5/3/2016 0:00,50768,51993,7367,0,5751
5/3/2016 0:15,50267,51196,7400,0,5746
5/3/2016 0:30,49720,50823,7441,0,5744
5/3/2016 0:45,49073,50330,7466,0,5732
5/3/2016 1:00,48271,49672,7484,0,5717
5/3/2016 1:15,47873,49363,7443,0,5659
5/3/2016 1:30,47449,48839,7403,0,5603
5/3/2016 1:45,47207,48424,7342,0,5528
5/3/2016 2:00,46833,48233,6939,0,5125
5/3/2016 2:15,46699,47731,6838,0,5084
5/3/2016 2:30,46627,47952,6698,0,5010
5/3/2016 2:45,46703,47857,6582,0,4959
5/3/2016 3:00,46621,48077,6478,0,4912
5/3/2016 3:15,46695,48483,6393,0,4893
5/3/2016 3:30,47311,48548,6307,0,4890
5/3/2016 3:45,47187,48868,6222,0,4891
5/3/2016 4:00,47714,49758,6136,0,4745
5/3/2016 4:15,47911,50153,6072,0,4710
5/3/2016 4:30,48706,50579,6010,0,4674
5/3/2016 4:45,48989,51134,5946,0,4644
5/3/2016 5:00,50751,52574,5887,1,4621
5/3/2016 5:15,51133,53564,5880,3,4650
5/3/2016 5:30,52676,54794,5891,22,4678
5/3/2016 5:45,54184,56077,5940,80,4704
5/3/2016 6:00,57537,59195,6068,226,4724
5/3/2016 6:15,60002,61625,6374,488,4795
5/3/2016 6:30,61818,64074,6784,853,4871
5/3/2016 6:45,63105,65591,7360,1383,4940
5/3/2016 7:00,65244,67528,8064,2054,4988
5/3/2016 7:15,67018,68708,8809,2787,4981
5/3/2016 7:30,68219,69748,9600,3560,4984
5/3/2016 7:45,68980,70372,10412,4398,4939
5/3/2016 8:00,70502,71764,11223,5273,4843
5/3/2016 8:15,70824,72448,12158,6180,4830
5/3/2016 8:30,71148,72575,13108,7102,4814
5/3/2016 8:45,71300,72713,14084,8029,4817
5/3/2016 9:00,70982,72501,15047,8951,4822
5/3/2016 9:15,71452,72691,16045,9874,4875
5/3/2016 9:30,72029,73029,17005,10752,4935
5/3/2016 9:45,72468,73198,17894,11564,4983
5/3/2016 10:00,72892,73270,18710,12293,5054
5/3/2016 10:15,73150,73582,19474,12957,5148
5/3/2016 10:30,73532,74076,20164,13556,5229
5/3/2016 10:45,74265,74748,20749,14041,5320
5/3/2016 11:00,74580,75400,21276,14446,5440
5/3/2016 11:15,74828,76008,21813,14805,5635
5/3/2016 11:30,75264,76248,22309,15123,5832
5/3/2016 11:45,74278,75857,22792,15422,6037
5/3/2016 12:00,74327,75274,23199,15640,6246
5/3/2016 12:15,73627,74817,23547,15809,6468
5/3/2016 12:30,73501,74750,23844,15922,6695
5/3/2016 12:45,73618,75060,24015,15907,6923
5/3/2016 13:00,73240,74891,24142,15834,7163
5/3/2016 13:15,72843,74499,24292,15708,7473
5/3/2016 13:30,72427,73742,24400,15540,7784
